"comid","group_code","group","pct_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","trend_direction"
620647048,"NAT","Cobertura natural",9.97032477415146,0.0170911483605414,0.117068802548814,0.100128452204526,0.369584746947214,0.00918527684089823,"sin tendencia"
620647068,"A","Bosque natural",0.215448042144999,0.00207037177883914,1.77143090032793e-05,0.445037652810215,6.31198278058994e-05,0.00208928906691392,"incremento"
620647068,"ANT","Uso antropico",92.360399402678,0.00235649507220214,0.825978149663994,0.0166773607111848,0.888800705443347,0.00103879598231018,"sin tendencia"
620647068,"B","Vegetacion altoandina",6.70617135241628,-0.0112395361764793,0.300755368994586,-0.0655107189065598,0.56011521431962,-0.00790954126339217,"sin tendencia"
620647068,"C","Otra formacion natural",0.717985724331811,0.00681269647008397,2.69036900122559e-05,0.460749895039421,3.1669858149753e-05,0.00443959263224233,"incremento"
620647068,"D","Agricultura, silvicultura y ganaderia",82.9102075099945,-0.115738139814553,3.43170784990827e-14,-0.737652492994714,2.26012816247014e-11,-0.115826745396078,"perdida"
620647068,"E","Infraestructura antropica",9.4501918926835,0.118094634886754,2.05879516550315e-10,0.602441709160324,4.93060997133961e-08,0.103216444639335,"incremento"
620647068,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620647068,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620647068,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620647068,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620647068,"NAT","Cobertura natural",7.63960511889309,-0.00235646792755624,0.825980120058564,-0.0166773607111848,0.888800705443347,-0.00103873088864609,"sin tendencia"
620647080,"A","Bosque natural",48.9126150310039,0.740864668286092,1.01959384239924e-19,0.802326244363807,4.11563702900497e-13,0.70078117264943,"incremento"
620647080,"ANT","Uso antropico",50.9687029430643,-0.745581259538625,1.2977012118565e-19,-0.802326244363807,4.11563702900497e-13,-0.708927269698235,"perdida"
620647080,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620647080,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620647080,"D","Agricultura, silvicultura y ganaderia",47.8207764774561,-0.829882380494926,8.22525356732814e-20,-0.797174872008341,5.80147977407587e-13,-0.775067359209062,"perdida"
620647080,"E","Infraestructura antropica",3.14792646560818,0.0843011209563007,3.62886027481983e-09,0.664957287725912,1.91766798901759e-09,0.0979738840996701,"incremento"
620647080,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620647080,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620647080,"H","Cuerpos de agua",0.118681125986768,0.00471657830487942,0.0324218756009735,0.0343152478044973,0.769610933435536,0,"sin tendencia"
620647080,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620647080,"NAT","Cobertura natural",49.0312961569907,0.745581246590971,1.29770418416883e-19,0.802326244363807,4.11563702900497e-13,0.708927432807342,"incremento"
620647101,"A","Bosque natural",90.4226456582546,0.210694560526011,0.0070125818007313,0.196388329766247,0.0781741669416714,0.101770600851846,"sin tendencia"
620647101,"ANT","Uso antropico",8.36277306560078,-0.210357068679763,0.00956180724881743,-0.17313181703077,0.12080253481487,-0.0991351712661755,"sin tendencia"
620647101,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620647101,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620647101,"D","Agricultura, silvicultura y ganaderia",8.32235952839256,-0.207546945682274,0.0109313213975749,-0.170547760060162,0.126491600930458,-0.0935389065454084,"sin tendencia"
620647101,"E","Infraestructura antropica",0.0404135372082238,-0.00281012299748865,0.00335014633334606,-0.418064786069047,0.000812940231176042,0,"perdida"
620647101,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620647101,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620647101,"H","Cuerpos de agua",1.21458351262845,-0.000337533050830139,0.948775443534436,0.0310897522396269,0.788420181686801,0.00120424479246133,"sin tendencia"
620647101,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620647101,"NAT","Cobertura natural",91.6372291708831,0.210357027475181,0.0095618179730206,0.17313181703077,0.12080253481487,0.0991353257265947,"sin tendencia"
620647139,"A","Bosque natural",99.4811329245567,-0.0269967530055515,0.00350794410223252,-0.496974480434725,1.75666179881562e-05,-0.0191097558751289,"perdida"
620647139,"ANT","Uso antropico",0.51886842767999,0.0269968589254756,0.00350786330516138,0.496974480434725,1.75666179881562e-05,0.0191099243150196,"incremento"
620647139,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"D","Agricultura, silvicultura y ganaderia",0.48384972527856,0.0252286996506766,0.0026114518041244,0.491437160318461,2.17821890194078e-05,0.0188674025524121,"incremento"
620647139,"E","Infraestructura antropica",0.0350187024014304,0.00176815927479902,0.29044953520485,0.196882833312538,0.131553746586309,0,"sin tendencia"
620647139,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620647139,"NAT","Cobertura natural",99.4811329245567,-0.0269967530055515,0.00350794410223252,-0.496974480434725,1.75666179881562e-05,-0.0191097558751289,"perdida"
620648502,"A","Bosque natural",89.9998454749584,-0.00967977921466194,8.91376127258389e-08,-0.472514179406542,2.17738602993054e-05,-0.00929497182368522,"perdida"
620648502,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"C","Otra formacion natural",10.000158213079,0.0096798108062418,8.91141618064726e-08,0.472514179406542,2.17738602993054e-05,0.0092948166032603,"incremento"
620648502,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620648502,"NAT","Cobertura natural",100.000003688037,3.15915793468003e-08,0.36009269670789,0.164170794702973,0.154630300687142,2.40341307286115e-08,"sin tendencia"
620649809,"A","Bosque natural",0.0896617715625325,-0.00507206398718308,1.36247189631051e-12,-0.880269856440648,7.20215776511778e-14,-0.0036223355467276,"perdida"
620649809,"ANT","Uso antropico",91.1364164948463,-0.0166302606966668,0.000126326795257672,-0.408215997449221,0.00022085856072244,-0.0183295112241198,"perdida"
620649809,"B","Vegetacion altoandina",1.91078569041565,0.00127852633141162,0.721450516822686,0.0412376612543201,0.717816631545766,0.00126521783665977,"sin tendencia"
620649809,"C","Otra formacion natural",6.86313757672906,0.020423849614767,2.19821111087911e-06,0.49357489567116,8.06096794242368e-06,0.0195830267454898,"incremento"
620649809,"D","Agricultura, silvicultura y ganaderia",88.2260583341122,-0.0137646633285963,0.00213402968494354,-0.279846186930598,0.0114512659518932,-0.0155401726563775,"perdida"
620649809,"E","Infraestructura antropica",2.91035816073418,-0.00286559736806942,0.00347985141044292,-0.298586524159625,0.00709215781204082,-0.00260588726646032,"perdida"
620649809,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620649809,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620649809,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620649809,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620649809,"NAT","Cobertura natural",8.86358503870724,0.0166303119589955,0.000126323810274215,0.408215997449221,0.00022085856072244,0.0183295645401811,"incremento"
620649813,"A","Bosque natural",0.888790012104437,0.0033321779170624,0.0685172558059665,0.353555745253369,0.00145811233843829,0.00598021704177499,"incremento"
620649813,"ANT","Uso antropico",74.8934823335003,-0.00925682658716442,0.187624325806964,-0.098908340309904,0.375801317365949,-0.0107802593530267,"sin tendencia"
620649813,"B","Vegetacion altoandina",23.693143427372,-0.00216734090620773,0.775840969018662,0.0128535129081031,0.916464846710638,0.000819041468630419,"sin tendencia"
620649813,"C","Otra formacion natural",0.524580087512731,0.0080919300606142,5.87132393049874e-08,0.439154493303464,7.39408751908065e-05,0.00755234116998813,"incremento"
620649813,"D","Agricultura, silvicultura y ganaderia",74.8895607888699,-0.00904394974180753,0.195405355249782,-0.0963392925096468,0.388493753701317,-0.00988651405681382,"sin tendencia"
620649813,"E","Infraestructura antropica",0.0039215446304297,-0.000212876845356932,0.109044752342283,-0.197796447654729,0.13137086440391,0,"sin tendencia"
620649813,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620649813,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620649813,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620649813,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
